CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS
1,1,0,1,225000.0,3,0,1,-11501,-735,3.0
1,1,1,1,166500.0,3,1,1,-11782,-705,3.0
1,0,1,0,90000.0,1,1,1,-8378,-370,2.0
1,0,1,0,157500.0,1,1,1,-20407,365243,2.0
0,0,1,1,135000.0,1,1,1,-10450,-1218,3.0
1,0,1,0,135000.0,1,1,1,-11905,-2470,2.0
0,1,1,0,135000.0,1,0,3,-10665,-1493,2.0
0,0,1,0,135000.0,1,2,1,-10682,-609,1.0
1,0,1,1,157500.0,1,1,2,-15760,-1858,3.0
1,0,1,1,157500.0,1,1,1,-15096,-2862,3.0
0,1,1,4,292500.0,1,1,1,-14150,-401,6.0
1,0,1,0,202500.0,1,1,1,-20958,365243,2.0
1,0,1,0,144000.0,1,1,1,-18136,-10110,2.0
1,0,0,0,202500.0,3,1,1,-19271,-4839,2.0
1,0,1,0,112500.0,3,4,1,-22231,365243,1.0
0,1,1,0,135000.0,1,1,3,-12807,-2404,2.0
0,0,1,0,67500.0,1,1,1,-22917,365243,2.0
1,1,0,1,306000.0,3,1,1,-9310,-1678,3.0
1,0,1,0,202500.0,1,1,1,-20870,-1583,2.0
1,0,1,1,202500.0,1,1,1,-14335,-856,3.0
0,1,1,1,202500.0,1,3,1,-11843,-429,2.0
0,0,1,0,135000.0,1,1,1,-18188,-578,2.0
0,1,1,0,360000.0,2,1,1,-9906,-122,2.0
1,0,0,0,76500.0,1,1,1,-15097,-5027,2.0
1,0,1,2,126000.0,3,1,1,-12428,-4900,4.0
0,0,0,0,270000.0,2,1,1,-9787,-1674,2.0
1,0,0,1,40500.0,1,1,0,-13052,-1952,3.0
1,1,1,0,247500.0,2,3,1,-19672,-1375,1.0
1,0,1,0,112500.0,1,1,1,-21589,365243,2.0
0,1,1,1,306000.0,1,1,1,-19201,-1309,3.0
1,1,1,0,360000.0,3,1,1,-21269,365243,2.0
1,0,1,0,225000.0,3,1,1,-19309,-2435,2.0
0,1,1,1,189000.0,1,1,2,-16893,-1521,3.0
1,1,1,0,270000.0,2,1,1,-11038,-2408,2.0
1,0,1,0,99000.0,1,0,1,-15250,-517,2.0
1,1,1,3,126000.0,3,1,1,-15003,-122,5.0
1,1,1,0,225000.0,1,4,1,-21918,365243,1.0
0,0,1,0,157500.0,3,1,1,-11701,-3262,2.0
1,0,1,0,112500.0,1,1,1,-21456,-425,2.0
1,0,1,0,112500.0,1,1,1,-13367,365243,2.0
1,1,1,0,144000.0,1,1,1,-22831,365243,2.0
1,0,1,0,292500.0,3,0,1,-12554,-5326,2.0
0,1,1,1,270000.0,1,1,1,-13207,-1401,3.0
0,0,1,1,225000.0,1,1,1,-13788,-640,3.0
0,0,1,0,202500.0,1,3,1,-18745,-3653,1.0
0,1,1,1,225000.0,2,1,1,-13205,-248,3.0
0,1,1,2,337500.0,2,1,1,-12418,-1678,4.0
1,0,1,1,180000.0,1,3,1,-18520,-2101,2.0
1,1,1,1,112500.0,1,1,1,-15174,-3292,3.0
1,0,1,2,202500.0,0,1,1,-13483,-5204,4.0
1,0,1,1,243000.0,3,1,1,-14295,-5966,3.0
1,1,1,0,180000.0,1,1,1,-17039,-2986,2.0
1,1,1,1,630000.0,1,1,1,-17755,-401,3.0
1,1,1,1,180000.0,1,1,1,-16971,-1375,3.0
1,0,1,0,135000.0,3,4,1,-13471,-1797,1.0
1,0,1,0,189000.0,1,4,1,-20858,365243,1.0
1,0,1,1,112500.0,1,1,1,-10406,-2774,3.0
1,0,1,0,171000.0,2,1,1,-11052,-609,2.0
1,1,1,0,432000.0,2,1,1,-12719,-1218,2.0
1,0,0,0,112500.0,1,1,3,-16978,-821,2.0
1,0,1,1,67500.0,3,1,1,-12774,-517,3.0
1,0,1,0,292500.0,3,0,1,-14522,-1552,2.0
1,1,1,2,157500.0,1,1,1,-15021,-6879,4.0
1,0,1,0,225000.0,1,1,1,-12325,-187,2.0
0,0,1,0,157500.0,1,2,1,-11009,-366,1.0
1,0,1,0,112500.0,1,1,1,-18545,-425,2.0
1,1,1,1,67500.0,1,1,1,-11454,-1678,3.0
1,0,1,0,162000.0,3,1,1,-17383,-4692,2.0
0,0,1,0,270000.0,3,1,1,-15532,-1587,2.0
1,0,1,0,166500.0,2,1,1,-13156,-1917,2.0
1,1,1,1,157500.0,1,1,1,-11938,-2162,3.0
1,0,1,0,157500.0,1,1,1,-20359,365243,2.0
1,0,1,1,90000.0,1,0,1,-8993,-152,3.0
1,0,1,1,135000.0,1,0,3,-10190,-279,3.0
1,0,1,1,157500.0,1,0,1,-11961,-2131,3.0
1,0,1,0,180000.0,3,1,1,-10981,-1766,2.0
1,1,1,1,315000.0,3,4,1,-18233,-425,2.0
0,1,0,0,171000.0,1,2,0,-9545,-156,1.0
0,0,1,2,135000.0,1,1,1,-13534,-2557,4.0
0,1,0,2,112500.0,1,1,1,-13095,-217,4.0
1,1,1,0,135000.0,3,1,1,-16949,-1371,2.0
1,0,1,0,328500.0,1,0,1,-20940,365243,2.0
0,1,1,0,225000.0,1,1,1,-10328,-1156,2.0
0,1,1,0,148500.0,1,1,1,-22815,365243,2.0
1,1,0,1,76500.0,1,1,2,-21583,365243,3.0
1,0,1,0,135000.0,3,1,1,-12952,-1587,2.0
1,1,1,2,135000.0,3,3,1,-20425,-5453,3.0
1,0,1,0,67500.0,3,1,1,-22212,365243,2.0
1,1,1,0,445500.0,3,1,1,-12477,-456,2.0
1,0,1,0,67500.0,1,2,3,-9130,-2105,1.0
1,1,1,0,76500.0,3,1,1,-17743,-4205,2.0
1,0,0,1,103500.0,1,1,1,-11720,-1191,3.0
1,0,0,1,180000.0,1,2,0,-13100,-2013,2.0
0,0,1,0,315000.0,1,1,1,-20282,365243,2.0
0,1,1,1,225000.0,1,1,1,-11177,-4205,3.0
0,1,1,0,135000.0,3,1,1,-9303,-852,2.0
0,0,1,0,90000.0,1,1,1,-18863,-1644,2.0
1,0,1,0,257625.0,1,0,1,-13898,-609,2.0
0,0,1,0,157500.0,1,2,1,-20102,-1039,1.0
0,1,1,0,112500.0,1,2,1,-9952,-1613,1.0
0,1,1,1,315000.0,1,1,1,-14868,-3013,3.0
0,0,1,0,143100.0,1,1,1,-22776,365243,2.0
0,0,1,0,180000.0,1,1,1,-10049,-1405,2.0
1,1,0,1,225000.0,1,3,1,-11714,-1740,2.0
0,1,1,0,135000.0,1,1,5,-14917,-8157,2.0
0,0,1,0,202500.0,3,2,1,-12811,-4327,1.0
1,0,1,0,58500.0,1,1,1,-14731,-4931,2.0
1,0,1,0,180000.0,3,1,1,-20135,365243,2.0
1,0,1,0,216000.0,3,1,3,-11445,-3657,2.0
1,0,1,0,90000.0,1,1,1,-19452,-1218,2.0
1,0,1,0,90000.0,1,1,1,-19205,-1552,2.0
1,1,1,0,202500.0,2,1,1,-15812,-4231,2.0
1,0,1,0,76500.0,1,2,1,-22204,365243,1.0
1,0,0,0,94500.0,1,2,0,-17836,-2561,1.0
1,0,1,1,112500.0,1,2,1,-18090,-5570,2.0
0,1,1,1,135000.0,3,1,1,-9621,-126,3.0
0,0,1,0,315000.0,1,1,1,-19686,-1131,2.0
1,0,1,0,135000.0,3,0,1,-10091,-1525,2.0
1,0,1,0,135000.0,3,2,1,-21881,365243,1.0
0,1,0,2,207000.0,1,1,1,-13297,-762,4.0
1,0,1,0,126000.0,1,1,1,-20681,365243,2.0
1,0,1,0,207000.0,1,2,1,-19569,-2013,1.0
1,0,1,0,180000.0,1,1,1,-13177,-1678,2.0
1,1,1,2,180000.0,3,1,1,-11719,-2866,4.0
1,0,1,0,288000.0,1,3,1,-21788,365243,1.0
1,0,0,1,112500.0,1,1,1,-12044,-2805,3.0
0,0,0,0,45000.0,0,1,1,-13207,-766,2.0
1,0,0,0,135000.0,1,2,2,-19911,-126,1.0
1,0,0,1,135000.0,1,3,1,-15170,-7979,2.0
1,1,1,1,94500.0,1,1,1,-19780,-6849,3.0
0,1,1,3,135000.0,1,1,1,-11945,-735,5.0
0,1,0,0,112500.0,1,1,1,-19270,-2531,2.0
0,0,1,1,202500.0,1,1,1,-14143,-275,3.0
1,0,1,0,315000.0,3,3,3,-12188,-3839,1.0
0,0,1,0,180000.0,1,1,1,-19161,-3347,2.0
1,0,1,0,180000.0,1,2,1,-23594,365243,1.0
1,0,1,1,54000.0,1,1,1,-15581,-187,3.0
1,1,1,1,180000.0,1,3,1,-14329,-6180,2.0
1,0,1,0,202500.0,1,1,1,-15231,-8375,2.0
1,0,1,1,157500.0,1,1,1,-15879,-1740,3.0
0,1,1,0,131400.0,1,1,1,-23646,365243,2.0
1,0,0,0,166500.0,1,2,5,-21127,-14127,1.0
1,1,1,0,202500.0,1,1,1,-17556,-1921,2.0
0,1,0,0,225000.0,3,2,1,-10787,-279,1.0
1,0,0,1,157500.0,1,0,1,-15100,-3500,3.0
0,1,1,0,157500.0,1,2,1,-11664,-1466,1.0
1,0,1,0,90000.0,1,3,1,-19042,-3319,1.0
1,1,1,2,189000.0,1,1,1,-10815,-2713,4.0
0,1,0,1,270000.0,3,1,1,-11373,-1371,3.0
0,1,1,0,256500.0,3,1,1,-21503,-1674,2.0
0,0,1,0,135000.0,1,2,1,-9655,-156,1.0
1,1,1,1,202500.0,3,1,1,-16200,-3627,3.0
1,0,1,0,67500.0,1,4,1,-23498,365243,1.0
1,0,1,1,234000.0,1,2,1,-20693,-8036,2.0
1,0,1,0,54000.0,1,4,1,-22739,365243,1.0
0,1,0,0,270000.0,2,1,1,-11172,-3504,2.0
1,1,1,0,117000.0,1,1,2,-17536,-4113,2.0
1,0,1,0,225000.0,3,4,1,-21594,-11693,1.0
0,1,1,0,202500.0,1,1,1,-8738,-126,2.0
1,0,1,0,153000.0,3,1,1,-21899,365243,2.0
1,1,1,1,157500.0,3,1,3,-10845,-521,3.0
1,0,1,0,180000.0,1,1,1,-19187,-1218,2.0
1,0,1,0,90000.0,1,0,1,-16569,-517,2.0
1,0,1,0,67500.0,1,1,1,-21412,365243,2.0
1,1,1,1,157500.0,1,1,1,-11470,-943,3.0
1,1,1,0,270000.0,1,1,1,-17927,-8553,2.0
0,1,1,0,225000.0,1,1,1,-10614,-1797,2.0
1,0,1,0,180000.0,1,1,1,-15914,-4354,2.0
1,0,0,0,315000.0,1,3,1,-17570,-1978,1.0
0,1,1,1,144000.0,1,1,1,-8696,-1070,3.0
1,1,1,1,135000.0,1,1,1,-14173,-217,3.0
0,1,1,0,405000.0,1,1,1,-17309,-3500,2.0
1,0,1,0,135000.0,2,1,1,-13038,-1617,2.0
0,0,1,0,112500.0,1,2,1,-8145,365243,1.0
1,0,1,0,157500.0,1,1,1,-16951,-3017,2.0
0,1,0,1,405000.0,1,1,1,-14166,-2404,3.0
1,0,1,1,720000.0,3,1,1,-16722,-2223,3.0
1,0,1,0,112500.0,1,4,1,-23570,365243,1.0
0,1,1,0,135000.0,1,1,1,-15688,-731,2.0
1,0,1,0,225000.0,1,4,1,-20692,365243,1.0
1,0,1,0,121500.0,1,1,1,-23484,365243,2.0
0,0,1,0,225000.0,1,1,3,-18630,-1462,2.0
1,0,1,2,202500.0,3,1,1,-10724,-3074,4.0
0,0,1,0,202500.0,1,1,1,-13163,-1405,2.0
1,0,1,0,247500.0,3,2,1,-11984,-2043,1.0
1,0,1,0,112500.0,3,0,1,-11234,-2531,2.0
1,0,1,1,225000.0,3,1,1,-13071,-1344,3.0
0,1,1,0,225000.0,1,1,1,-14836,-1740,2.0
0,1,1,0,202500.0,3,1,1,-21721,365243,2.0
0,0,1,0,202500.0,1,2,1,-8533,-582,1.0
1,0,1,0,202500.0,1,2,1,-17803,-10079,1.0
1,0,1,1,144000.0,3,0,1,-13435,-122,3.0
0,0,1,0,337500.0,3,1,1,-13263,-5269,2.0
1,0,1,1,112500.0,1,1,1,-8603,-1005,3.0
0,1,1,1,202500.0,1,1,1,-10144,-825,3.0
0,1,1,0,202500.0,1,0,1,-12022,-1674,2.0
0,1,0,0,247500.0,3,1,3,-12118,-2313,2.0
1,0,1,0,157500.0,1,2,2,-20404,-1736,1.0
1,0,1,1,76500.0,1,1,1,-11185,-1405,3.0
0,1,1,1,135000.0,3,1,1,-11759,-91,3.0
0,0,1,0,112500.0,1,2,1,-17972,-1917,1.0
1,0,1,0,202500.0,1,4,1,-22060,365243,1.0
1,0,1,0,247500.0,1,2,1,-13810,-1252,1.0
1,0,0,1,157500.0,1,2,3,-14858,-1432,2.0
0,1,1,0,157500.0,1,2,2,-9862,-2135,1.0
1,0,1,1,315000.0,3,1,1,-14421,-5574,3.0
0,0,1,0,135000.0,1,1,1,-23286,365243,2.0
0,1,1,0,315000.0,3,1,1,-19380,365243,2.0
1,0,0,0,157500.0,1,3,3,-14309,-548,1.0
1,0,1,0,112500.0,1,2,1,-15903,-762,1.0
1,1,1,0,135000.0,2,0,1,-10669,-3109,2.0
1,0,1,0,112500.0,1,1,1,-20763,365243,2.0
0,1,1,0,315000.0,1,2,1,-14064,-5326,1.0
0,0,1,0,157500.0,1,1,1,-23406,-2617,2.0
0,1,1,2,157500.0,1,1,1,-15202,-674,4.0
0,1,0,3,360000.0,1,1,1,-15262,-1674,5.0
1,0,1,0,90000.0,1,1,1,-21289,365243,2.0
1,0,1,0,180000.0,1,1,1,-9791,-1344,2.0
1,0,0,1,202500.0,1,3,1,-10800,-3166,2.0
1,0,0,0,112500.0,1,1,1,-11366,-3927,2.0
1,0,1,2,90000.0,1,1,3,-13847,-366,4.0
1,1,1,0,225000.0,3,1,1,-22964,365243,2.0
0,1,1,1,216000.0,3,4,1,-13127,-1279,2.0
1,0,0,0,112500.0,1,3,1,-12369,-187,1.0
1,1,1,0,202500.0,3,4,1,-11998,-1497,1.0
1,0,1,1,180000.0,3,1,1,-11900,-731,3.0
0,0,1,0,135000.0,1,2,0,-7723,-366,1.0
1,0,1,0,261000.0,1,2,1,-8477,-947,1.0
0,1,1,0,202500.0,1,1,1,-17262,-1617,2.0
0,0,1,0,180000.0,1,3,1,-12494,-978,1.0
1,0,1,0,202500.0,3,1,1,-18902,-8649,2.0
1,0,0,0,202500.0,3,2,0,-19586,-1309,1.0
1,1,1,0,180000.0,3,2,1,-16616,-5815,1.0
1,0,1,0,67500.0,1,2,1,-13621,-852,1.0
1,1,1,2,225000.0,3,1,1,-14100,-3623,4.0
0,1,1,1,315000.0,1,3,1,-16314,-882,2.0
0,0,1,0,315000.0,2,1,1,-13326,-2588,2.0
1,0,1,0,126000.0,3,1,1,-19292,-1371,2.0
1,0,1,1,135000.0,1,0,1,-10765,-2196,3.0
0,0,0,0,189000.0,1,1,1,-15752,-2770,2.0
1,0,1,0,225000.0,3,2,1,-12195,-2592,1.0
1,1,1,0,144000.0,1,0,1,-21275,365243,2.0
1,0,1,0,270000.0,3,1,1,-9154,-187,2.0
0,1,1,2,315000.0,3,1,1,-12615,-1156,4.0
0,0,0,1,135000.0,0,1,1,-11642,-248,3.0
1,1,0,0,202500.0,2,3,1,-14096,-1344,1.0
0,0,1,0,135000.0,2,2,3,-8231,-731,1.0
0,1,1,0,112500.0,1,1,1,-18293,-521,2.0
1,0,0,0,99000.0,1,3,1,-15025,-213,1.0
1,1,1,3,135000.0,1,1,1,-12928,-1313,5.0
0,0,1,0,135000.0,1,1,1,-19065,365243,2.0
1,0,1,0,315000.0,1,0,1,-9436,-235,2.0
1,1,1,0,225000.0,2,1,1,-18868,-11954,2.0
1,0,1,0,76500.0,1,1,1,-24311,365243,2.0
1,0,1,0,76500.0,3,1,1,-23956,365243,2.0
1,0,1,0,180000.0,1,2,1,-23007,-11589,1.0
1,0,0,0,157500.0,1,1,1,-13779,-1878,2.0
1,0,1,0,99900.0,1,4,1,-23799,365243,1.0
0,1,0,0,360000.0,1,1,1,-11440,-2457,2.0
1,0,1,0,144000.0,1,1,1,-16898,-5622,2.0
1,0,0,0,76500.0,3,1,1,-20833,365243,2.0
1,0,1,0,157500.0,1,4,1,-21187,365243,1.0
0,0,1,0,148500.0,1,1,1,-18690,-5014,2.0
1,0,1,0,202500.0,1,1,1,-15088,-2092,2.0
0,0,1,0,112500.0,1,1,1,-17810,-1727,2.0
0,0,1,0,112500.0,1,0,3,-8179,-1117,2.0
1,0,0,0,90000.0,1,4,1,-20950,365243,1.0
1,0,0,0,135000.0,1,1,1,-23145,365243,2.0
1,0,1,0,67500.0,1,1,1,-10760,-2884,2.0
1,0,1,3,112500.0,1,1,1,-13073,-4526,5.0
1,0,1,0,247500.0,1,1,1,-21177,365243,2.0
0,1,1,1,112500.0,1,1,1,-11279,-508,3.0
1,0,1,0,202500.0,1,3,1,-16806,-2670,1.0
1,0,1,2,202500.0,1,0,4,-13792,-417,4.0
1,0,1,0,38250.0,3,1,1,-23379,365243,2.0
1,1,1,0,81000.0,3,1,1,-12615,-843,2.0
1,0,1,0,81000.0,0,1,1,-21801,365243,2.0
0,0,1,0,135000.0,2,2,1,-8758,-296,1.0
1,1,0,1,175500.0,1,2,2,-11709,-4983,2.0
1,0,0,0,202500.0,1,3,1,-16868,-4161,1.0
0,1,1,1,180000.0,1,1,1,-16819,-4404,3.0
1,0,1,0,94500.0,0,1,1,-21868,365243,2.0
0,0,1,0,135000.0,1,1,1,-20932,365243,2.0
0,1,1,1,67500.0,1,1,1,-15156,-1696,3.0
0,0,1,0,382500.0,3,1,1,-10136,-539,2.0
1,0,1,0,81000.0,1,1,1,-24167,365243,2.0
1,0,1,0,81000.0,1,0,1,-18826,-10217,2.0
1,1,0,0,328500.0,1,1,1,-12691,-2000,2.0
1,0,1,1,180000.0,3,1,1,-12288,-1635,3.0
1,0,0,0,112500.0,1,2,1,-21135,365243,1.0
0,0,1,1,315000.0,3,1,1,-11400,-1513,3.0
1,0,0,0,126000.0,1,1,2,-13658,-6383,2.0
1,0,1,0,135000.0,1,3,1,-21786,365243,1.0
1,0,0,0,153000.0,0,1,1,-23361,365243,2.0
1,0,1,1,117000.0,1,1,1,-15081,-2061,3.0
1,0,1,1,337500.0,1,0,1,-17738,-4710,3.0
1,0,0,0,67500.0,1,1,1,-21268,365243,2.0
0,1,1,0,135000.0,1,1,1,-17235,-2700,2.0
1,1,1,1,315000.0,3,1,1,-11524,-1635,3.0
0,0,1,0,49500.0,1,0,1,-22129,365243,2.0
0,1,1,2,180000.0,1,1,1,-15790,-1939,4.0
0,1,0,0,135000.0,3,1,1,-19354,-5287,2.0
1,0,0,1,135000.0,1,1,1,-14438,-235,3.0
0,1,1,0,225000.0,1,1,1,-16712,-2243,2.0
1,0,0,0,135000.0,1,1,1,-20737,365243,2.0
1,0,1,0,90000.0,1,4,1,-24629,365243,1.0
0,1,1,0,270000.0,1,3,1,-17376,-1362,1.0
1,1,1,0,225000.0,3,2,1,-11202,-1270,1.0
0,1,1,2,225000.0,1,1,0,-12997,-5469,4.0
1,0,1,0,67500.0,1,1,1,-19549,365243,2.0
0,0,1,0,112500.0,1,3,1,-20433,-2396,1.0
0,1,1,0,180000.0,1,1,1,-21202,-1696,2.0
0,0,1,0,135000.0,1,1,1,-8929,-1026,2.0
1,0,1,1,157500.0,1,1,1,-15350,-1331,3.0
0,0,1,0,135000.0,3,1,1,-23325,365243,2.0
1,0,1,0,76500.0,1,4,1,-25140,365243,1.0
1,0,1,0,81000.0,1,1,1,-22867,365243,2.0
1,1,1,0,180000.0,1,1,1,-16701,-2457,2.0
1,0,1,0,180000.0,1,1,1,-15615,-3249,2.0
0,1,1,0,189000.0,1,1,1,-16127,-3461,2.0
1,0,1,1,45000.0,1,1,1,-15616,-1057,3.0
1,0,0,1,225000.0,3,0,1,-11279,-1788,3.0
1,1,1,1,67500.0,1,1,1,-11909,-3553,3.0
0,1,0,1,225000.0,1,1,1,-10502,-1878,3.0
1,0,1,0,202500.0,3,1,1,-19177,-661,2.0
1,0,0,0,135000.0,1,1,1,-13512,-4861,2.0
0,1,1,2,135000.0,1,1,1,-12296,-4314,4.0
0,0,1,2,81000.0,1,1,1,-24278,365243,4.0
1,0,1,0,135000.0,1,1,1,-16911,-4253,2.0
0,1,1,0,900000.0,1,1,1,-18337,-1847,2.0
0,0,1,0,90000.0,1,1,1,-17769,-873,2.0
0,0,1,0,180000.0,1,2,1,-10809,-2334,1.0
1,0,1,0,90000.0,1,1,1,-16732,-3065,2.0
1,0,1,0,67500.0,1,1,1,-21592,365243,2.0
0,1,1,0,135000.0,1,2,1,-9075,-843,1.0
1,0,1,2,157500.0,1,1,1,-17004,-1117,4.0
1,0,1,0,81000.0,1,1,1,-21383,365243,2.0
0,0,1,0,83250.0,1,1,1,-20889,365243,2.0
0,1,1,2,157500.0,3,1,1,-13536,-2092,4.0
1,0,1,0,99000.0,1,4,1,-21678,-1239,1.0
1,0,1,0,135000.0,1,1,1,-19777,-5500,2.0
1,0,1,0,112500.0,1,1,1,-21642,365243,2.0
1,1,1,1,225000.0,3,1,1,-16503,-2670,3.0
0,0,1,3,157500.0,3,1,1,-14238,-3918,5.0
1,0,1,0,108000.0,1,1,1,-23044,365243,2.0
1,0,1,0,180000.0,3,2,1,-22730,-13415,1.0
1,0,1,0,180000.0,1,1,1,-20560,-661,2.0
1,1,1,0,315000.0,1,2,1,-21012,365243,1.0
1,0,0,0,135000.0,1,1,1,-20725,-1847,2.0
1,0,1,1,119250.0,1,1,1,-15931,-4404,3.0
1,0,1,0,112500.0,1,1,1,-18210,-6230,2.0
0,1,1,0,83250.0,1,1,1,-20592,-6230,2.0
1,0,1,1,112500.0,1,1,1,-11472,-1026,3.0
1,0,0,1,63000.0,1,2,2,-16817,-4618,2.0
1,0,1,0,207000.0,1,4,1,-19876,-5865,1.0
0,1,1,1,112500.0,3,1,1,-16023,-965,3.0
0,1,1,0,180000.0,1,1,1,-15516,-1301,2.0
1,0,1,0,274500.0,1,1,1,-20459,-6930,2.0
1,0,1,0,202500.0,1,3,1,-13920,-904,1.0
1,0,1,0,81000.0,1,1,2,-21869,365243,2.0
1,0,1,0,90000.0,1,0,1,-15945,-3673,2.0
0,1,1,0,90900.0,1,1,1,-21700,-2426,2.0
1,0,0,0,202500.0,3,2,1,-12257,-1969,1.0
1,0,1,1,180000.0,1,1,1,-17686,-8756,3.0
1,0,1,0,202500.0,1,4,1,-17782,-9975,1.0
0,1,1,3,270000.0,1,1,1,-12323,-1117,5.0
1,1,1,0,180000.0,1,3,1,-21485,365243,1.0
1,0,1,0,202500.0,1,1,1,-22527,365243,2.0
1,0,1,0,180000.0,1,4,1,-23006,365243,1.0
0,0,0,0,202500.0,1,3,1,-14364,-6352,1.0
0,0,1,0,135000.0,1,1,1,-23055,365243,2.0
1,1,1,0,225000.0,3,1,1,-17235,-417,2.0
1,0,1,0,135000.0,1,1,1,-20323,-1727,2.0
0,1,1,1,360000.0,1,1,1,-19832,365243,3.0
1,0,0,0,135000.0,1,1,1,-12525,-143,2.0
0,1,1,0,202500.0,1,1,1,-17585,-235,2.0
1,0,1,2,157500.0,1,1,1,-10806,-720,4.0
1,0,0,2,180000.0,2,1,1,-13803,-3249,4.0
1,0,1,0,270000.0,1,4,1,-13270,-235,1.0
0,0,1,1,157500.0,1,1,1,-12272,-2212,3.0
0,1,0,2,225000.0,1,1,1,-14776,-2212,4.0
1,0,0,0,225000.0,2,2,1,-10229,-1209,1.0
0,0,1,2,99000.0,1,1,1,-14226,-1026,4.0
1,0,1,0,90000.0,1,1,1,-16274,-1513,2.0
1,1,1,0,117000.0,1,1,1,-11736,-1816,2.0
0,1,1,0,225000.0,3,1,1,-20663,-3887,2.0
1,0,1,1,67500.0,1,0,1,-11084,-1086,3.0
0,1,1,0,279000.0,3,1,1,-20646,-4039,2.0
1,0,1,0,135000.0,1,2,1,-15036,-3339,1.0
1,0,1,0,117000.0,1,0,1,-12185,-4710,2.0
1,0,1,0,180000.0,1,1,1,-17733,-5622,2.0
1,1,1,0,175500.0,3,1,1,-22077,365243,2.0
0,1,1,0,112500.0,1,1,1,-23391,365243,2.0
0,1,0,1,495000.0,1,1,1,-10261,-235,3.0
1,0,0,0,90000.0,1,2,3,-9158,-1666,1.0
1,1,1,0,216000.0,3,0,1,-15274,-1423,2.0
1,0,1,0,90000.0,1,1,1,-18975,-751,2.0
0,1,0,0,157500.0,1,1,1,-11454,-1604,2.0
1,1,1,0,135000.0,1,4,1,-22991,365243,1.0
1,0,1,0,90000.0,1,1,1,-21904,365243,2.0
1,0,1,0,211500.0,1,1,1,-22099,365243,2.0
0,0,1,0,99000.0,1,1,1,-24742,365243,2.0
0,1,0,0,270000.0,3,1,1,-13128,-1392,2.0
1,0,1,0,157500.0,3,0,1,-17800,-1086,2.0
0,0,1,0,202500.0,3,1,3,-19082,-377,2.0
1,0,1,1,202500.0,1,3,1,-13956,-5429,2.0
1,1,1,0,405000.0,3,0,1,-19736,-195,2.0
0,1,0,0,180000.0,3,1,1,-18898,-1322,2.0
1,1,1,1,225000.0,3,1,1,-17002,-803,3.0
0,1,1,0,135000.0,1,0,1,-15191,-1748,2.0
1,0,0,0,112500.0,1,1,1,-16860,-711,2.0
1,1,1,0,180000.0,1,1,1,-22379,-3178,2.0
1,0,0,1,216000.0,1,1,1,-12833,-4121,3.0
0,1,1,1,247500.0,3,1,1,-12906,-4578,3.0
1,1,1,0,292500.0,2,1,1,-14487,-2538,2.0
1,0,1,1,135000.0,1,3,1,-11480,-1687,2.0
1,0,1,2,112500.0,1,1,1,-12135,-925,4.0
1,0,1,0,112500.0,1,1,1,-17022,-10361,2.0
1,0,1,0,540000.0,1,1,1,-18964,-1442,2.0
0,0,0,1,112500.0,1,1,1,-13892,-1929,3.0
1,0,1,0,135000.0,1,4,1,-19659,-2233,1.0
1,0,1,0,112500.0,1,1,1,-20009,-6524,2.0
1,1,0,0,315000.0,1,0,1,-19801,-1077,2.0
0,1,1,1,220500.0,1,1,1,-14469,-134,3.0
1,1,1,0,180000.0,3,1,1,-14653,-2294,2.0
1,0,1,0,292500.0,1,2,1,-19718,-925,1.0
1,1,1,0,90000.0,1,1,1,-17206,-1626,2.0
1,0,1,1,121500.0,1,1,1,-17297,-3482,3.0
0,0,1,1,144000.0,1,1,1,-13761,-2783,3.0
0,1,1,0,405000.0,3,1,1,-20434,-2691,2.0
0,0,1,0,49500.0,1,2,1,-12087,-3482,1.0
0,0,1,2,180000.0,1,0,1,-14091,-986,4.0
1,0,0,1,135000.0,1,2,1,-14235,-1189,2.0
1,1,1,0,450000.0,3,1,1,-19737,-5359,2.0
1,0,1,0,112500.0,1,1,1,-18179,-2773,2.0
1,0,1,0,180000.0,1,2,1,-18945,-1677,1.0
1,0,1,0,360000.0,3,1,1,-22985,365243,2.0
1,0,0,0,135000.0,1,1,1,-21365,365243,2.0
1,0,1,0,189000.0,1,3,1,-17135,-93,1.0
1,0,1,2,85500.0,3,1,1,-12160,-458,4.0
1,0,0,1,90000.0,1,1,1,-18309,365243,3.0
1,0,1,0,225000.0,3,1,1,-9850,-246,2.0
1,0,1,0,99000.0,1,1,1,-22657,365243,2.0
1,0,1,2,184500.0,1,1,1,-9912,-1707,4.0
0,1,0,1,225000.0,1,0,1,-16173,-2862,3.0
0,1,1,1,225000.0,1,1,1,-17398,-458,3.0
1,0,1,0,157500.0,3,1,0,-11937,-1889,2.0
1,0,1,2,135000.0,1,3,1,-14874,-2407,3.0
0,1,1,1,157500.0,1,1,1,-9066,-2407,3.0
1,0,1,0,90000.0,1,1,1,-14579,-185,2.0
0,1,1,1,148500.0,1,1,1,-14962,-5176,3.0
0,1,1,0,292500.0,3,0,1,-16573,-1616,2.0
